#Machine Module,SSA3021X
#Y Axis Scale,LOG
#Y Axis Unit,dBm
#Impedance,50
#Number of Points,751
#Sweep Time(s),0.945000,Auto
#Start Frequency,+0.000000000e+00
#Stop Frequency,+1.000000000e+08
#Average Type,Log Pwr
#RBW,30000.000000,Manual
#VBW,30000.000000,Auto
#Sweep Type,Continuous
#Sweep Mode,Auto
#Sweep Rule,Speed
#PreAmp State,OFF
#Ref Level,+2.000000000e+01
#Attenuation,40,Auto
#Trigger Source,FreeRun
#Trigger Level,+0.000000000e+00
#Trigger Edge,FALL
#Marker Information
#Marker,Trace,Type,X Axis,Amplitude
#M1,A,Frequency,14.933333 MHz,1.00 dBm
#Trace Math,0
#Trace Variable X,Trace A
#Trace Variable Y,Trace B
#Trace Variable Z,Trace C
#Trace Name,Trace A,Trace B,Trace C,Trace D
#Trace Type,View,View,View,Average
#Trace Detector,Sample,Sample,Sample,Sample
#Trace Data
2.266667e+07,-7.064406e-01,-3.245898e+01,-5.466426e+01,-6.225468e+01
2.280000e+07,-7.259719e-01,-3.274262e+01,-5.595832e+01,-6.174980e+01
2.293333e+07,-8.236281e-01,-3.347770e+01,-5.391731e+01,-6.280953e+01
2.306667e+07,-8.333937e-01,-3.073915e+01,-5.364173e+01,-6.124678e+01
2.320000e+07,-7.992141e-01,-3.167376e+01,-5.572645e+01,-6.153409e+01
2.333333e+07,-8.871047e-01,-3.218300e+01,-5.634406e+01,-6.173170e+01
2.346667e+07,-8.871047e-01,-3.239979e+01,-5.419063e+01,-6.117831e+01
2.360000e+07,-9.798781e-01,-3.177975e+01,-5.497902e+01,-6.178312e+01
2.373333e+07,-1.043355e+00,-3.186768e+01,-5.453123e+01,-6.194281e+01
2.386667e+07,-1.009175e+00,-3.408187e+01,-5.427530e+01,-6.127535e+01
2.400000e+07,-1.141011e+00,-3.233400e+01,-5.426946e+01,-6.198998e+01
2.413333e+07,-1.087300e+00,-3.406054e+01,-5.514408e+01,-6.123485e+01
2.426667e+07,-1.067769e+00,-3.279250e+01,-5.407189e+01,-6.149587e+01
2.440000e+07,-1.165425e+00,-3.511907e+01,-5.516743e+01,-6.144779e+01
2.453333e+07,-1.184956e+00,-3.237528e+01,-5.374629e+01,-6.142950e+01
2.466667e+07,-1.258198e+00,-3.373463e+01,-5.356170e+01,-6.133453e+01
2.480000e+07,-1.199605e+00,-3.445414e+01,-5.421814e+01,-6.171643e+01
2.493333e+07,-1.355855e+00,-3.321009e+01,-5.479169e+01,-6.176858e+01
2.506667e+07,-1.404683e+00,-3.418045e+01,-5.418955e+01,-6.205340e+01
2.520000e+07,-1.394917e+00,-3.366725e+01,-5.375951e+01,-6.171073e+01
2.533333e+07,-1.433980e+00,-3.289580e+01,-5.547873e+01,-6.173979e+01
2.546667e+07,-1.404683e+00,-3.319280e+01,-5.468200e+01,-6.134563e+01
2.560000e+07,-1.375386e+00,-3.388825e+01,-5.330493e+01,-6.161852e+01
2.573333e+07,-1.541402e+00,-3.434255e+01,-5.562391e+01,-6.150138e+01
2.586667e+07,-1.536519e+00,-3.401630e+01,-5.575622e+01,-6.158070e+01
2.600000e+07,-1.585347e+00,-3.423003e+01,-5.430936e+01,-6.077235e+01
2.613333e+07,-1.634175e+00,-3.290791e+01,-5.548135e+01,-6.110440e+01
2.626667e+07,-1.683003e+00,-3.502346e+01,-5.403569e+01,-6.148926e+01
2.640000e+07,-1.731831e+00,-3.345250e+01,-5.522888e+01,-6.150902e+01
2.653333e+07,-1.736714e+00,-3.365564e+01,-5.586198e+01,-6.159209e+01
2.666667e+07,-1.780659e+00,-3.448851e+01,-5.406451e+01,-6.172452e+01
2.680000e+07,-1.746480e+00,-3.403933e+01,-5.428209e+01,-6.195713e+01
2.693333e+07,-1.863667e+00,-3.287784e+01,-5.500153e+01,-6.174834e+01
2.706667e+07,-1.912495e+00,-3.491420e+01,-5.388741e+01,-6.122667e+01
2.720000e+07,-1.961323e+00,-3.423024e+01,-5.348024e+01,-6.149620e+01
2.733333e+07,-2.005269e+00,-3.473722e+01,-5.447966e+01,-6.144063e+01
2.746667e+07,-2.098042e+00,-3.444727e+01,-5.398745e+01,-6.210030e+01
2.760000e+07,-2.127339e+00,-3.466018e+01,-5.396494e+01,-6.163106e+01
2.773333e+07,-2.215230e+00,-3.544194e+01,-5.379440e+01,-6.124130e+01
2.786667e+07,-2.229878e+00,-3.444125e+01,-5.555126e+01,-6.188228e+01
2.800000e+07,-2.224995e+00,-3.377858e+01,-5.491269e+01,-6.196337e+01
2.813333e+07,-2.371480e+00,-3.465217e+01,-5.410321e+01,-6.163245e+01
2.826667e+07,-2.376362e+00,-3.460664e+01,-5.453480e+01,-6.127892e+01
2.840000e+07,-2.478902e+00,-3.724938e+01,-5.483825e+01,-6.130941e+01
2.853333e+07,-2.503316e+00,-3.391787e+01,-5.401330e+01,-6.125255e+01
2.866667e+07,-2.669331e+00,-3.522440e+01,-5.466783e+01,-6.189583e+01
2.880000e+07,-2.683980e+00,-3.418947e+01,-5.726644e+01,-6.153637e+01
2.893333e+07,-2.698628e+00,-3.495753e+01,-5.451849e+01,-6.173704e+01
2.906667e+07,-2.718159e+00,-3.558912e+01,-5.411798e+01,-6.152315e+01
2.920000e+07,-2.752339e+00,-3.395301e+01,-5.487815e+01,-6.173356e+01
2.933333e+07,-2.835347e+00,-3.474050e+01,-5.490256e+01,-6.157645e+01
2.946667e+07,-2.869527e+00,-3.611708e+01,-5.394589e+01,-6.172333e+01
2.960000e+07,-2.947652e+00,-3.439440e+01,-5.446847e+01,-6.145135e+01
2.973333e+07,-3.020894e+00,-3.376870e+01,-5.384323e+01,-6.102834e+01
2.986667e+07,-3.089253e+00,-3.701013e+01,-5.552280e+01,-6.176550e+01
3.000000e+07,-3.138081e+00,-3.440471e+01,-5.532475e+01,-6.175374e+01
